5.062312463937804097e+01,-1.641606439252760952e+00,-3.227807249785850985e+00,3.206731257367229748e+00,-9.373245856813903210e-01,3.223250843637548435e+00,-5.413327801337209699e+00,1.759897472430073995e+00,2.670651693822820416e+00,-6.669444927701063897e+00,9.532047853202669785e-01,2.268149013477122278e+00,8.138324470715271985e+00,-2.042745355374037342e+00,-1.592822615852318213e+00,-3.994671219345511393e+00,5.494282773944977549e+00,2.787162541553582229e-01,-1.524507947893372739e+00,2.548398093835750000e+00,1.070059535429484843e+00,-5.012488959711898673e+00,-2.456474713141338917e+00,1.604076367405507186e+00,1.977742936249399230e+00,3.469332839065072616e+00,-1.572055988067406762e+00,-8.979235763338826448e-01,1.357795339554886072e+00,-4.621876796464750470e+00,7.554238841261478044e-01,3.308651266980626282e+00,-3.857844924267614495e+00,1.849235286542228351e+00,-4.867450684981103670e+00,3.987022624796201065e+00,3.073367375096467402e+00,1.067960909195432295e+00,3.163674625987958677e+00,-6.683916163729850535e-01,-2.274922154357108817e-01,-2.318274050807433095e+00,-3.315664287634272345e+00,-3.309360614386844812e+00,-5.873370086215648378e+00,3.103887939346448910e+00,2.045190954953095108e+00,2.072422110670317785e+00,-1.977799768395162583e-01,-1.730749389206241329e+00,6.494461262049272543e-01,2.785175066564171242e+00,1.410769503649384138e+00,1.028806324345421963e+00,-4.273078434551269567e+00,-1.597250886950581039e+00,4.156128475097535246e-01,-7.788851250697256257e-01,-3.961532427857055172e-01,-1.853805571067557834e+00,1.150754936269980488e+00,-3.993890466332226108e-01,2.681701098830739483e+00,4.974053741708091891e+00,-3.477834047632777370e-01,-1.773684120920978380e+00,1.352615896730275713e+00,4.515536014282578670e+00,1.230902845706033810e+00,5.644025830856109316e+00,-2.750177865161680835e+00,-2.030722807454494294e+00,-2.460998385954740630e+00,-2.230114332209414130e+00,2.281278185581524731e+00,-2.940412423322610547e+00,8.139149129904035274e-01,6.055053862953289068e-01,2.996853463576357068e+00,1.897269169369625974e+00,-1.700668273517593199e-01,-1.070408581999669595e+00,1.838461023016240370e+00,9.928454098530250516e-01,-1.442901418231156585e+00,1.137979445166356740e+00,1.086262059050525863e+00,3.042067484568217406e+00,2.651444763335345733e+00,3.742900577948574115e-01,-2.021854632609899394e+00,3.450309927290947432e+00,4.047451911683556780e+00,3.516280683074405555e+00,2.516834893289599862e+00,-6.656998068776347477e-01,7.328934469844151645e-01,6.977889582979601713e+00,-4.149888739394844706e+00,-2.371412420126561393e+00
-1.641606439252760952e+00,5.392596420329697793e+01,4.949933133591389200e+00,1.442365741757454467e+00,2.033126952191635084e+00,-2.452335615305881955e+00,1.460123707827130302e+00,-3.610148755237511331e+00,6.981861270732299118e-01,7.655819372042783622e-01,1.776829574070704076e-02,2.706264372146032215e-01,-3.009278655567173999e+00,-1.714083316562095005e+00,5.137112567374910732e+00,-7.477258971146421018e+00,1.918898340845073491e+00,1.643460938086802825e+00,-1.844039062720987943e+00,-2.794423711715823710e+00,-6.652799856207125551e-01,1.629377153432522984e-01,2.628715722582971370e+00,1.278752095987466531e+00,1.667617369642993896e+00,1.543761872384010747e+00,1.818707089307717073e+00,-2.278583496409712694e+00,1.274493722892054981e+00,5.949492199566694062e+00,1.322233521977557613e+00,-4.213353346313559733e+00,-2.091714975304818314e+00,3.124756486461655491e+00,-1.609262572228714827e+00,1.344134504253850171e+00,1.894649944051730373e+00,-1.195259412126222998e+00,-6.063071222805864302e+00,2.823698262759487765e+00,-2.766449678551882840e+00,5.624939089586746821e-01,1.686132996405704132e+00,-4.610377976216836871e+00,-8.570043530031114187e+00,-1.636035750349699169e+00,1.780231827416119739e+00,-2.858563380377153074e+00,-1.556481583628154919e+00,3.185877563789977218e-01,5.950456651363620342e-01,-8.030360640013056717e-02,1.211032015328502992e-01,-5.128872356191821469e-01,1.355126671066745780e+00,-3.318969904431119944e-01,-3.515235454839456430e+00,2.622102034084327293e+00,-2.238048123755396634e+00,5.483788915378359219e-01,3.041365794975220416e-02,-1.200252534520459990e+00,-3.239853959001525396e+00,-8.726275567152247392e-01,5.701188770413580936e-02,-1.613667990755778936e+00,1.168826274070789539e+00,4.986976256125782214e+00,9.368991734699122498e-01,5.490873140019551180e+00,2.405227306204174909e+00,-2.588261112204564451e+00,1.766501277031049089e+00,-2.156083945809820435e+00,-2.565869746458076417e+00,-1.316680719603751548e+00,-6.573712350435529927e-01,3.742774475808318790e+00,2.086026099267942246e+00,2.039341591923512720e+00,2.307538661464997531e+00,2.604239182974665834e-01,-2.372733444272535852e+00,-6.031921882917330724e-02,4.320628468340546036e+00,1.891009825377492959e+00,-1.715041322874534035e+00,-1.618205700038435557e+00,-4.412650279780672591e+00,-3.367378540668707898e-01,-2.240226621772971882e-01,-1.198624015984941282e+00,1.271468648863871009e-01,-2.935259092604849851e+00,1.382994282541509357e+00,-4.084816667457021322e-01,4.139122296603821027e-01,8.817074783236793500e-01,2.606894610411429447e+00,-3.654038267983631405e-01
-3.227807249785850985e+00,4.949933133591390089e+00,4.599606449333643354e+01,5.590700524843228436e+00,5.473819422501208010e+00,8.949226233713297729e-01,-2.359804739396256679e+00,6.988466958338811486e-01,6.791172265125989815e-01,4.484873846843886902e+00,3.503443638544152083e+00,2.645581490753227794e+00,5.234500737960418704e+00,-3.438707248503924063e+00,5.420731824639327456e+00,4.055102975779225183e+00,2.766261452000656540e+00,3.926885342727082673e+00,1.598814801544234110e-01,-2.818922296087376100e+00,-4.819950769301299953e-01,-1.389091366548458051e-01,-3.270736382869986247e+00,-1.544712526022856691e+00,1.478036963471079934e+00,1.624683045673836590e+00,-3.584370494995763323e+00,-1.116824533561405208e-01,-5.582892062074045203e-01,4.897656516720296338e+00,8.250839383866436227e-01,-1.881291007397945858e+00,-2.234187617714601615e+00,-1.814859592008749856e-01,1.778860782793601603e+00,-5.260214097870567151e+00,2.562737703528521926e+00,1.767537495708592088e+00,-2.145020053506642155e-01,-5.921517782369932981e+00,-3.176639720703931857e+00,1.584911188064111132e+00,1.888653994319880569e+00,-2.239010228856824991e+00,-1.112829625247676146e+00,3.937827822132049516e+00,-2.401722107449941301e+00,-5.746247615571998146e+00,-1.501653405527239915e+00,-1.612537281784133469e+00,1.597137594380034775e+00,1.344702846102663774e+00,-2.874453271378959673e+00,1.078323094443591090e+00,-2.754658005425288714e+00,-1.605819298823692787e+00,-2.512199744752201092e+00,1.362002185515991115e-01,-2.854666372262943508e+00,-2.485104461642599905e+00,4.470351464754029891e+00,3.845167858664879201e+00,-2.978287580827123637e+00,-3.085857488851308172e+00,2.777487682361227783e+00,-5.059116964794694304e+00,-2.192476394786750493e+00,2.585515591708083871e+00,-2.243477058670468871e+00,-3.117142620939321596e+00,-7.938538529175033220e-01,5.163040544131184184e+00,2.530687230733606352e+00,1.752167103803018877e+00,-1.881780005093288910e+00,2.064682972580556886e+00,-1.019961383453118708e+00,2.897925859584511876e+00,3.666778303442137510e-01,1.196942816206449489e+00,3.688314684654621090e-01,1.172200391593336333e+00,5.783885044944525156e+00,-2.667306124064084738e+00,-2.247903585877848442e+00,-2.264411523218237132e-01,3.034506635540792363e+00,4.935674192638312086e+00,-8.951324741751504055e-01,3.202985590689334305e+00,-8.182171775085889109e-01,1.857218141276878454e+00,-1.408156020673697828e+00,-1.471686391254797832e-01,6.035753510343770945e-01,-5.408890584083541953e+00,2.960209825280848861e+00,1.485694146004761906e+00,-3.602469729226267958e+00,2.656846976918298520e+00
3.206731257367229748e+00,1.442365741757454689e+00,5.590700524843227548e+00,4.907253628674595092e+01,4.884651608497859065e+00,-1.449304112976005143e+00,2.026204104033077491e-01,-2.770205032062874828e+00,-5.271243069367231193e+00,3.546836502655895451e+00,3.175150388986245797e+00,-6.514051661171581742e+00,-4.252530638324951262e+00,-1.718673778839079347e-01,5.051302660882290851e+00,-1.719438575119185630e+00,2.235605634012901799e+00,-1.771175323515740141e+00,-1.884933107636748151e+00,-6.240348472467561081e+00,2.863013281850700587e+00,3.442520698862315154e+00,-1.123416216586960115e+00,1.285688276130074748e-01,1.914305801809891072e+00,4.976579064646633022e+00,-1.386854979293404400e+00,-6.658619314323094285e-01,1.262839309291754475e+00,-4.548957071938606461e-02,-2.400633918801748479e+00,-1.926323122380835029e+00,6.827441538492536877e-01,1.633240674295324490e+00,4.476686297152635552e-01,-2.446316081698489242e+00,1.503761577834885177e+00,2.867980844966310006e+00,1.163376417079978326e-01,4.328886070474842640e+00,-5.098944878559557026e+00,5.015880964851389401e-02,4.954721274736724190e+00,-2.583692253495147639e+00,-2.934961085021069449e-01,1.295815682472942987e+00,3.207106551498292824e+00,-2.201771223418097723e+00,-4.791658466240039438e+00,2.489049553073475973e+00,-3.284845683625774448e+00,-1.093211123607548796e+00,6.960267431036294417e-01,-1.998040617385307971e-01,-2.662707468389927001e+00,1.762287452251753317e+00,2.271683944043817682e+00,-7.082883877349107626e-01,-1.352812485815310550e+00,-1.876072767995384527e-01,-3.499113182344612549e-01,6.283812836256347234e-01,1.546767183123222700e-01,-1.756055216195631097e+00,-1.909289204953313668e+00,-3.314573037022432445e-01,-5.135112874713462089e-02,-4.572283839082145751e-01,-5.319213962487929770e-01,-3.255810048454535810e+00,2.956311823431253760e+00,-8.483994337898420612e-01,4.176645806282432538e+00,-6.871824265531768283e+00,-2.749044813729453196e-01,-6.580758778026162048e+00,6.621490514430054652e+00,-2.071358086772068674e+00,-2.861788879636452787e+00,3.061027912147825436e+00,-4.660327478128280632e+00,-1.345788183013938433e+00,-5.177468835392585511e+00,2.724157864451395294e+00,-8.540520727515326094e-01,1.325203870979063669e+00,-1.916212249646707999e+00,1.791397570549831286e+00,2.407917957762258254e+00,5.396936880352743993e-01,1.706076369830836548e+00,2.779389492884924984e+00,-2.206929386547322292e+00,2.771827405895376462e+00,1.986792138095843541e+00,2.379830216571452883e+00,6.457114262188182074e+00,1.000237346616544565e-01,2.698812728769595104e+00,3.676478972348313778e-01
-9.373245856813912091e-01,2.033126952191636860e+00,5.473819422501208010e+00,4.884651608497859065e+00,5.020980566701056347e+01,1.352639490622383978e+00,-6.015040826215245495e+00,7.826293073748431528e-01,-7.249125693042744345e+00,-1.098141349556231994e+00,1.896103250637395599e+00,-1.397072123065962734e-01,-1.202785411595940657e+00,5.520581279983066025e+00,9.733307280482594859e-01,1.133317298667166462e+00,1.705982866278750842e+00,-2.016469601068291873e+00,-3.311402196706836332e+00,7.663221888324315278e-01,-3.357040481168775070e+00,-2.001318099798502281e+00,7.345097965533077478e+00,4.601614928813355654e+00,2.685736168470501894e+00,4.785352518060748128e-01,-2.468657947537190811e+00,4.990224595828347987e+00,-4.808141307631120243e-01,-4.474850725738703794e+00,3.004319930117779425e+00,2.091615073622777654e+00,2.194684801506941341e+00,9.035678157749447159e-01,3.697999122800986083e+00,-3.151296273314797336e+00,-3.507591550144451009e-01,-1.658445119195391948e+00,4.052539561526820933e+00,-3.674572759220005924e+00,3.981577519491438233e-01,4.103775309725266496e+00,3.332604264443399522e+00,-1.547980083768953907e+00,-7.228367443990389996e-01,-2.307968406298869013e+00,-4.280509068599321232e+00,-1.054887015199138744e+00,2.942133565747644397e+00,-3.711122374559775228e+00,4.502446391366835776e+00,2.965851291971403736e+00,3.281363226326250437e+00,4.070312285768058480e+00,3.079327200498140460e+00,2.803181850384718565e+00,-2.920973275183816664e+00,2.508577918432524534e+00,-2.331017929096903529e+00,-5.377265625515415870e+00,5.619420714933918148e+00,-9.094845452975164335e-01,-3.408376633644449871e+00,-1.838696003393729184e+00,2.541180886597591559e+00,1.941243873056171410e+00,-4.887111011252835979e+00,-2.995850301853267617e+00,6.415353421339137219e-01,-3.012069043292342485e+00,-1.427967172463394108e-01,2.208090874149305716e+00,3.261862455029005403e+00,8.849295950419708845e-01,-1.377421211849068960e+00,-5.344713135564162165e+00,4.770047697933823549e-01,4.417280185505587098e-01,2.721726960750517677e+00,3.123354355060715015e+00,-2.379092618788564817e+00,4.097827742277811436e-01,3.597466208641387553e+00,-4.313908367005220512e+00,-5.579746332880841209e+00,3.404055041137359794e+00,-3.939063995971447962e+00,2.700844371790674270e+00,4.524457105165119231e+00,3.479069741996832388e+00,-2.137394879611257181e+00,-4.336543397375280051e+00,1.429300314039678055e+00,-1.956232115707186692e+00,8.773404589714017821e-01,4.821646083462103882e-01,-4.156506937537175261e+00,1.167865278312787414e+00,-1.096263741653775048e+00,-5.763306840321787972e-01
3.223250843637548435e+00,-2.452335615305881067e+00,8.949226233713297729e-01,-1.449304112976005809e+00,1.352639490622383978e+00,5.268801344282150012e+01,1.779767354711003335e+00,-4.117140368774747650e+00,2.281363031433559785e-01,6.307897824831637523e-01,3.825452720550377883e+00,-2.434742442909772375e+00,2.612241907906713845e+00,-1.027556325303322859e+00,8.529508113536399261e-01,3.064727586266276838e+00,9.787718607719850805e-01,-6.181165570577055179e-01,5.636518744468682840e+00,5.039968149403616371e-01,-1.438066294540157219e+00,8.299839648065263087e-02,1.030697791067324065e+00,-2.608508011808254867e+00,-1.251964967923763217e-01,-2.861070682773540153e+00,-1.824144014611582598e+00,2.774013391174358745e+00,8.404275806991858833e-01,8.532029118956396818e-01,-6.294278072900846510e+00,-5.710021608220729128e+00,4.088313506144067411e+00,7.916504620741827702e-01,-1.660910529839748850e+00,-7.191072527589817298e+00,-4.424767651903207977e+00,-2.381407511557505963e+00,-1.081741138914545042e+00,3.929725905874230651e-01,-4.139082016570763578e+00,2.719485370684899372e+00,-6.551054897812169209e+00,2.272127455368040838e+00,-1.456979961813947178e+00,4.707960237653725066e+00,2.282158306285813509e+00,3.403913587618317971e-01,1.478124956703795456e-01,-5.231356743447396873e+00,2.695037536504224285e+00,-3.552284577176269220e+00,-3.264325134124992811e+00,-3.722060771135410562e+00,-1.089837970976992976e+00,3.872994533352921986e-01,-3.778025102128762747e+00,-8.736168250919512657e-01,-1.620164457782006684e+00,5.979483197520378823e-01,2.011092131263302552e+00,-2.936329256422327560e+00,-3.067723676772494912e+00,1.863832254799064669e+00,-3.515010618778499296e+00,6.181869268397081063e-01,-1.504115782222581243e+00,-1.844896276525886947e+00,7.943726020700244694e-01,-5.676204125600401440e+00,-1.094816173932861902e+00,6.794345684678299691e+00,-3.717404510760189851e+00,1.253637377848486389e+00,2.331508039452343528e+00,1.826058067861706657e+00,1.327128090371670233e+00,2.816384380023799761e+00,-1.111919143064363569e+00,2.545274758916125979e+00,1.855915263971360307e+00,-3.014041248623636760e-01,6.469034223577596610e-01,5.635970696833456195e+00,2.636392854313077017e+00,2.588506935930347197e+00,-2.934588061969170436e+00,-2.069436700311170441e+00,-5.979847772027503394e-01,3.329997400471028657e-01,-2.766906141642087591e-01,1.317802393139202666e+00,-1.201327656710813985e+00,-8.258548089402478753e-01,2.193908981201901032e+00,1.520571361100060415e+00,4.242825819848300206e+00,-3.101208858064239404e+00,-3.114763878383172355e-02,4.269756178475248909e+00
-5.413327801337212364e+00,1.460123707827129858e+00,-2.359804739396256235e+00,2.026204104033078046e-01,-6.015040826215245495e+00,1.779767354711003779e+00,4.417306422639432384e+01,-1.246896406043645905e-01,7.105969292224822986e-01,-1.921187101556168342e+00,3.008070626819681959e+00,-3.360261796610815921e+00,2.257030902099296910e+00,3.788109851742827328e+00,4.542861371045280983e+00,2.817165504550168009e+00,-3.571683545047770636e+00,2.004778254995091213e+00,5.271922538019709670e+00,-3.094453542767395149e+00,1.181188136688207990e+00,4.624640981349549484e+00,6.452929411369615842e+00,-1.798413957005047178e-02,-1.121130950391952430e+00,-3.819019207355884404e+00,-1.689731387714303201e+00,-2.497131784563086931e+00,-1.400553749993193708e+00,3.417607476685833756e+00,2.216422277650251238e-01,-2.930989713072706948e+00,-3.566760060646832375e+00,-8.453245379492441147e-02,-2.329119123889026532e+00,1.675054211514236113e-02,4.537852846154724951e+00,-2.261887882659292082e+00,6.607532456025886347e+00,-8.231259299799758011e-01,-1.691301337330372467e+00,1.314651119724938200e+00,-4.205076715354098549e-01,1.077028560163301868e-02,-1.211878122904453070e+00,-5.340132631940215369e+00,-3.185522763592347761e+00,-1.997857625263173453e+00,4.335701930963479223e-01,-4.312483770232026004e+00,-2.567523234351480887e-01,-1.377238029227144223e+00,-2.868561875318000443e+00,-3.291522615244380501e-01,8.734493938706507921e-01,3.228497836846053737e+00,3.967028591687353778e+00,-3.341014293123125700e+00,-3.122341451605930018e+00,-6.993271803151722699e-01,-9.148695153245482992e-01,3.089586831011975065e-01,4.533657961822455285e+00,-2.590444044640814347e+00,-3.957501970901351473e+00,-5.156071767433212827e+00,-7.864220266347927257e+00,2.677419384646267719e+00,3.147787038054466358e+00,1.234469703531419160e+00,-6.065701487621907084e+00,5.320657599220886880e+00,1.425392792735224790e+00,1.006300013451855380e+00,8.513643603653359149e-01,-2.321778077522268724e+00,4.685490582964680906e-01,2.109171963346733597e-02,-5.684881838568658363e-01,2.799262596483504062e+00,-1.999080968126814906e+00,1.199809747941757543e+00,-2.198876124890868144e+00,-1.280686296694241166e+00,1.638831764578407180e+00,5.785207766953635034e-01,-3.361040068208160481e+00,-5.144345271655104135e+00,2.127171391954177704e+00,-7.648528468155615379e-01,-5.050080649054234927e-01,1.625670374190000045e+00,2.547888334870340277e+00,-3.026905929361256131e+00,-2.664291077362932914e+00,8.878523150414920906e-01,1.546373371084755810e+00,2.124206025418261312e+00,1.913851432000604813e+00,1.477624337118058406e+00
1.759897472430073995e+00,-3.610148755237511331e+00,6.988466958338811486e-01,-2.770205032062876160e+00,7.826293073748429308e-01,-4.117140368774748538e+00,-1.246896406043643546e-01,4.806656249152614180e+01,2.520131105458194853e-01,3.089725379575940067e+00,4.056611464103253795e+00,-6.385125299114957631e-01,2.030840273548351504e+00,3.445580174368603643e+00,-1.428218130940818453e-01,5.056650316211566576e+00,-1.327956509332133272e+00,-4.178424907513777598e+00,2.782829177641304996e-01,-2.970775861028100984e+00,-9.076789156702186334e-01,-3.800846902962237372e+00,1.419734300187665443e+00,2.061514854196361046e+00,-8.270122509700998492e+00,-3.449822018741266483e+00,1.007351082665223441e+00,-5.284382331025470059e-01,1.931858596536774275e+00,-3.198379923310958439e+00,1.339686496527655146e+00,1.767272487547421819e-02,2.302797334487877823e+00,4.884710217412112421e+00,-1.347916102206233313e-01,2.937098849359039421e-01,-1.638406588979450351e+00,4.063905996246663932e+00,3.135609282044175550e-01,-5.022018110045308070e+00,-8.146532166696258681e-01,-3.722938850037358360e-01,2.511456684829620034e+00,-6.533813510816230963e-01,-4.152823206250128685e+00,-4.171916525618777905e-01,-3.548917249987170397e+00,-1.622382151208498824e+00,5.860811778176049369e-01,-5.924726531007834529e-01,-4.210716976580584081e+00,-5.166362309532370745e+00,-2.151603062691676893e+00,1.032938275814533124e+00,2.647460460551971817e+00,-1.422013278874624254e+00,-9.786952745448912472e-01,3.297499743824955920e-01,1.403825850079529092e+00,5.904575406192684284e+00,4.066303278920421427e+00,-1.643578698586197540e+00,1.213317312918477775e+00,3.259040559600429710e+00,-4.333120829958005515e+00,-9.385200856784831069e-01,4.791597994416196826e-01,-8.523715422926063656e-01,4.555866839431455873e+00,-1.036275846039263371e+00,-1.744470457664010876e+00,-5.302770249548584225e+00,2.150051572125985189e+00,-1.709132111802492915e+00,4.458951857419674702e+00,1.427160840590669943e+00,5.901896641511131802e-01,1.660344270190087679e+00,3.715771012277711893e+00,-2.474336017044503677e+00,-3.846769843321697913e+00,1.915094777308652629e+00,1.798658796474906119e+00,1.459331355876843039e+00,1.468239437488852772e+00,-1.886841602426976294e+00,3.815116184204108585e+00,-6.112390657905970581e-01,2.884851218910460258e+00,1.290568103803724220e+00,-1.597019605667374664e+00,3.367856006120555801e+00,-4.712930352619003616e-01,-3.741460870419967222e+00,-1.468981113846042685e+00,-1.500881241529813614e+00,-2.428269174518533191e+00,2.481651435158743979e+00,4.223062090176191496e+00,3.288405239907038702e+00
2.670651693822821304e+00,6.981861270732295788e-01,6.791172265125998697e-01,-5.271243069367232081e+00,-7.249125693042743457e+00,2.281363031433560062e-01,7.105969292224830758e-01,2.520131105458192078e-01,5.241908993649999360e+01,2.454488379083533900e+00,2.638619467349516690e+00,-9.272684560709050228e-01,3.179544949183632507e+00,2.614094510417937389e+00,7.711309441451636992e-01,1.707925835931423553e+00,3.022648228375651502e+00,4.999588963832674260e+00,7.629181677562749675e-01,-3.763369254845409184e+00,-1.700634938140284991e+00,-4.105983564229598315e+00,-1.338713485287711835e+00,9.650138049678106400e-01,9.528589539662782881e-01,-2.174830148106789096e+00,-9.711800427843839678e-01,1.941958430919416001e+00,-5.492612392581563086e+00,1.356621168500373287e+00,2.731496660032742829e-01,-4.978692725025226196e+00,-3.459396874990709053e-02,-4.497738917481497900e+00,2.886416103890942497e-01,1.477585151609306369e+00,4.452388059028449696e+00,-1.251511961790436889e+00,-2.826354358928630628e+00,-1.654173360926231240e+00,7.935556870731654833e-01,7.405465992915543083e-01,-2.503918667711557688e+00,2.427678316568646633e+00,5.180033417829906561e+00,-2.759368380710904400e+00,8.821635344755098807e-01,-1.321370350518091596e+00,1.534382086415430724e+00,3.220417452358300542e-02,8.871263446549522147e-01,-6.130089703348403418e+00,-3.059739159358239924e+00,-2.302799920017565061e+00,6.441068646838725265e+00,-1.258446214269629548e+00,-2.295460931413830341e+00,-9.152209382051184061e-01,-5.433733829681466343e-01,1.612249942158610505e+00,9.880939079144605008e-01,3.162592420492930767e+00,2.015259450506110994e+00,-6.742815127181394086e-01,4.577976955761291045e+00,-4.534018704736944017e-01,2.448647495466799162e-01,-1.072832745370388308e+00,6.797148478612883515e+00,-6.143823580177263377e-01,-4.920257390313092394e+00,-3.724178785549362658e+00,4.170463365181180104e-01,-1.559526117040311188e+00,1.917053784611968403e+00,-1.209931668176867703e+00,-1.736752001968880355e-01,4.552219078450255307e-01,2.540744963182384186e+00,-2.187085270587409980e+00,-4.193443179312721369e+00,-2.946825053482590828e+00,-4.404472118374324729e+00,2.252965093635965754e+00,8.893328086852269054e-01,-3.184409050093335747e+00,7.524652279070981109e+00,2.833083510545007400e+00,-5.709380979829721703e+00,-4.021691433015005757e+00,1.012859422958195754e+00,-5.453078837775536591e+00,2.295231103669741202e-01,1.860652342598437370e+00,-4.924454639833172997e+00,-1.769135742280053325e+00,-1.844148414149331394e+00,2.146680042093786156e+00,-1.432439622581059391e+00,-3.298679808704136907e+00
-6.669444927701063897e+00,7.655819372042778070e-01,4.484873846843886902e+00,3.546836502655895895e+00,-1.098141349556232438e+00,6.307897824831635303e-01,-1.921187101556167232e+00,3.089725379575940067e+00,2.454488379083534344e+00,4.786217611687296625e+01,8.862710914420982578e-01,2.613973007572032436e+00,8.647003476758461371e-01,9.724378043472281519e-01,-2.014860055190384358e+00,-3.232521760291437563e+00,3.327936697853594250e+00,-5.063159186485238772e-01,2.171630259235394433e+00,-2.287050734464191937e+00,1.668419875973058630e+00,9.521712321516251354e-01,3.565118314684622369e+00,1.337508152079351920e-01,-2.087080324686613864e+00,-3.392944367203439615e+00,2.081396710679523032e+00,-8.572863380808173339e-01,6.054673957246855309e+00,9.875010107649625501e-01,2.243579569264262386e+00,2.663620200519172254e-01,2.507731624216397393e+00,2.465616105390275870e+00,-4.510751598042940458e+00,-1.624246905991696688e-01,5.439373578228142492e+00,5.905167008017341290e-01,-2.954353977780331597e+00,2.534785468717016821e-01,-6.534685199069010242e-01,2.849322728721772058e-01,-1.142502505926229484e+00,-2.591711114934586835e+00,-3.311981395499525860e-01,6.328287407531191233e-01,2.532802238592554378e+00,3.080619242907277844e+00,2.762558569437727929e+00,8.409349974546106443e-01,1.861735184621323924e+00,-1.482949286926815713e+00,-1.757364356376546422e+00,1.982904530370019458e+00,-1.822549534809499772e+00,-6.055249449020430053e-01,2.573809011411402281e+00,-7.511964078910109421e-01,-3.635532467058010031e+00,-3.748326935741304045e-01,-2.225621612775789071e+00,-4.553525617561959393e+00,2.026579024080427782e+00,5.803315974611127359e-01,-8.878501257307246375e-01,-4.002434655361615801e-01,1.244966080934572616e+00,3.135963592038571779e+00,-5.079363062280936036e-01,-3.357286369555816830e+00,5.494608039101480657e-01,5.412179520468888283e-01,-8.635747081124481861e-01,6.510578704245806314e-01,3.743397635595508532e+00,-2.983206856875277868e+00,4.408291340967740446e+00,1.574597148038355821e+00,-6.868248003578880656e-01,-3.043056230914148230e+00,-1.729393955886968870e+00,-1.548173765065243623e+00,-3.129108291371322625e+00,1.954690958719287552e+00,-2.657318875763083899e+00,-1.949355987556716130e+00,2.724603428222882151e+00,-5.750367853355158765e+00,3.218549643641722136e-01,5.431759057285641401e-02,-2.311635439916904122e+00,-1.181833470124638241e+00,2.417584169527769444e-01,-4.995997987066587598e+00,2.019779363845807030e+00,-5.042325501666137022e+00,-1.119002929411218927e+00,1.815435958949058737e+00,-3.831269906804428693e+00,2.009622715506444113e+00
